,date,value
130,2002-07-14,104.5976
131,2002-07-15,104.5621
132,2002-07-16,104.4936
133,2002-07-17,104.2198
134,2002-07-18,104.1821
135,2002-07-21,103.7029
136,2002-07-22,104.3594
137,2002-07-23,103.8119
138,2002-07-24,104.3673
139,2002-07-25,103.8974
140,2002-07-28,103.5576
141,2002-07-29,103.9419
142,2002-07-30,103.9327
143,2002-07-31,103.993
144,2002-08-01,103.8634
145,2002-08-04,103.8154
146,2002-08-05,103.845
147,2002-08-06,103.7914
148,2002-08-07,103.8181
149,2002-08-08,103.6974
150,2002-08-11,103.5906
151,2002-08-12,103.7924
152,2002-08-13,103.7577
153,2002-08-14,103.6853
154,2002-08-15,103.674
155,2002-08-18,103.7271
156,2002-08-19,103.755
157,2002-08-20,103.3157
158,2002-08-21,104.0938
159,2002-08-22,103.859
160,2002-08-25,103.4213
161,2002-08-26,103.171
162,2002-08-27,103.1577
163,2002-08-28,102.9386
164,2002-08-29,103.0126
165,2002-09-01,102.9924
166,2002-09-02,103.5784
167,2002-09-03,103.3972
168,2002-09-04,103.681
169,2002-09-05,103.7364
170,2002-09-08,103.6034
171,2002-09-09,103.6151
172,2002-09-10,103.7849
173,2002-09-11,103.5827
174,2002-09-12,103.3557
175,2002-09-15,103.2969
176,2002-09-16,103.1223
177,2002-09-17,103.2407
178,2002-09-18,103.0361
179,2002-09-19,103.1182
180,2002-09-22,103.1913
181,2002-09-23,103.1815
182,2002-09-24,102.7046
183,2002-09-25,103.4222
184,2002-09-26,103.1969
185,2002-09-27,103.1757
186,2002-09-28,102.8923
187,2002-09-29,103.3452
188,2002-10-07,103.1249
189,2002-10-08,103.1443
190,2002-10-09,103.2589
191,2002-10-10,103.2895
192,2002-10-13,103.2646
193,2002-10-14,103.0645
194,2002-10-15,103.0646
195,2002-10-16,103.1359
196,2002-10-17,103.217
197,2002-10-20,103.193
198,2002-10-21,103.0835
199,2002-10-22,102.9507
200,2002-10-23,102.9557
201,2002-10-24,102.9361
202,2002-10-27,103.018
203,2002-10-28,102.814
204,2002-10-29,102.6746
205,2002-10-30,102.8093
206,2002-10-31,102.5936
207,2002-11-03,102.8225
208,2002-11-04,102.7488
209,2002-11-05,102.8338
210,2002-11-06,102.7721
211,2002-11-07,102.7903
212,2002-11-10,102.8042
213,2002-11-11,102.864
214,2002-11-12,102.9062
215,2002-11-13,102.8472
216,2002-11-14,102.8022
217,2002-11-17,102.8866
218,2002-11-18,102.8963
219,2002-11-19,102.841
220,2002-11-20,103.0473
221,2002-11-21,103.0446
222,2002-11-24,103.2137
223,2002-11-25,103.2381
224,2002-11-26,103.1992
225,2002-11-27,103.1711
226,2002-11-28,102.9823
227,2002-12-01,102.9293
228,2002-12-02,103.008
229,2002-12-03,103.2339
230,2002-12-04,103.086
231,2002-12-05,103.1455
232,2002-12-08,103.089
233,2002-12-09,103.1898
234,2002-12-10,103.1904
235,2002-12-11,103.0547
236,2002-12-12,103.1569
237,2002-12-15,103.2413
238,2002-12-16,103.2885
239,2002-12-17,103.5821
240,2002-12-18,103.2662
241,2002-12-19,103.3477
242,2002-12-22,103.3102
243,2002-12-23,103.1874
244,2002-12-24,103.4857
245,2002-12-25,103.4075
246,2002-12-26,103.6149
247,2002-12-29,103.0763
248,2002-12-30,103.577
249,2003-01-01,103.5441
250,2003-01-02,103.4197
251,2003-01-05,103.5178
252,2003-01-06,103.3997
253,2003-01-07,103.4388
254,2003-01-08,103.3227
255,2003-01-09,103.4255
256,2003-01-12,103.4822
257,2003-01-13,103.3744
258,2003-01-14,103.5304
259,2003-01-15,103.5187
260,2003-01-16,103.5411
261,2003-01-19,103.5875
262,2003-01-20,103.705
263,2003-01-21,103.827
264,2003-01-22,103.7678
265,2003-01-23,103.7374
266,2003-01-26,103.9316
267,2003-01-27,104.1149
268,2003-01-28,104.2207
269,2003-01-29,104.0575
270,2003-01-30,103.9306
271,2003-02-07,104.3305
272,2003-02-08,103.974
273,2003-02-09,103.8857
274,2003-02-10,103.7411
275,2003-02-11,103.9889
276,2003-02-12,104.0332
277,2003-02-13,104.039
278,2003-02-16,103.7957
279,2003-02-17,103.8102
280,2003-02-18,104.1047
281,2003-02-19,104.0594
282,2003-02-20,104.197
283,2003-02-23,103.9755
284,2003-02-24,103.9126
285,2003-02-25,104.0449
286,2003-02-26,104.0275
287,2003-02-27,104.3218
288,2003-03-02,104.1702
289,2003-03-03,104.107
290,2003-03-04,104.2353
291,2003-03-05,104.3165
292,2003-03-06,104.4224
293,2003-03-09,104.4727
294,2003-03-10,104.594
295,2003-03-11,104.5708
296,2003-03-12,104.3507
297,2003-03-13,104.4058
298,2003-03-16,104.6863
299,2003-03-17,104.592
300,2003-03-18,104.4844
301,2003-03-19,104.5351
302,2003-03-20,104.4467
303,2003-03-23,104.6704
304,2003-03-24,104.7309
305,2003-03-25,104.7949
306,2003-03-26,104.7803
307,2003-03-27,104.8603
308,2003-03-30,104.772
309,2003-03-31,104.6109
310,2003-04-01,104.7419
311,2003-04-02,104.7693
312,2003-04-03,104.7922
313,2003-04-06,104.8473
314,2003-04-07,104.9001
315,2003-04-08,105.0393
316,2003-04-09,104.9093
317,2003-04-10,104.8946
318,2003-04-13,105.005
319,2003-04-14,104.9667
320,2003-04-15,105.0755
321,2003-04-16,104.7506
322,2003-04-17,105.0372
323,2003-04-20,105.1298
324,2003-04-21,105.114
325,2003-04-22,105.0361
326,2003-04-23,105.0083
327,2003-04-24,104.923
328,2003-04-27,104.8406
329,2003-04-28,105.0412
330,2003-04-29,105.2485
331,2003-05-05,105.2449
332,2003-05-06,105.1284
333,2003-05-07,105.2186
334,2003-05-08,105.2127
335,2003-05-11,105.311
336,2003-05-12,105.2174
337,2003-05-13,105.298
338,2003-05-14,105.3477
339,2003-05-15,105.4383
340,2003-05-18,105.3937
341,2003-05-19,105.5096
342,2003-05-20,105.5599
343,2003-05-21,105.5024
344,2003-05-22,105.5287
345,2003-05-25,105.502
346,2003-05-26,105.5409
347,2003-05-27,105.6371
348,2003-05-28,105.4508
349,2003-05-29,105.5363
350,2003-06-01,105.4638
351,2003-06-02,105.6349
352,2003-06-03,105.4401
353,2003-06-04,105.691
354,2003-06-05,105.6615
355,2003-06-08,105.5699
356,2003-06-09,105.4551
357,2003-06-10,105.6381
358,2003-06-11,105.5853
359,2003-06-12,105.6002
360,2003-06-15,105.5101
361,2003-06-16,105.4953
362,2003-06-17,105.5269
363,2003-06-18,105.4524
364,2003-06-19,105.4484
365,2003-06-22,105.3944
366,2003-06-23,105.427
367,2003-06-24,105.0267
368,2003-06-25,105.3531
369,2003-06-26,105.3384
370,2003-06-29,105.2934
371,2003-06-30,105.3791
372,2003-07-01,104.9937
373,2003-07-02,105.3513
374,2003-07-03,105.5483
375,2003-07-06,105.6003
376,2003-07-07,105.5156
377,2003-07-08,105.3355
378,2003-07-09,105.5592
379,2003-07-10,105.6897
380,2003-07-13,105.6179
381,2003-07-14,105.5958
382,2003-07-15,105.4834
383,2003-07-16,105.6026
384,2003-07-17,105.6504
385,2003-07-20,105.626
386,2003-07-21,105.696
387,2003-07-22,105.7814
388,2003-07-23,105.7857
389,2003-07-24,105.8731
390,2003-07-27,105.7798
391,2003-07-28,105.8051
392,2003-07-29,105.7752
393,2003-07-30,105.7852
394,2003-07-31,105.8001
395,2003-08-03,105.9403
396,2003-08-04,105.9453
397,2003-08-05,105.9278
398,2003-08-06,105.8414
399,2003-08-07,105.7335
400,2003-08-10,105.7729
401,2003-08-11,105.8915
402,2003-08-12,105.8416
403,2003-08-13,105.8474
404,2003-08-14,105.9721
405,2003-08-17,106.0256
406,2003-08-18,105.8379
407,2003-08-19,105.9336
408,2003-08-20,105.6887
409,2003-08-21,105.7349
410,2003-08-24,105.7669
411,2003-08-25,105.9854
412,2003-08-26,105.6472
413,2003-08-27,105.6778
414,2003-08-28,105.7848
415,2003-08-31,105.8048
416,2003-09-01,105.7719
417,2003-09-02,105.7041
418,2003-09-03,105.9159
419,2003-09-04,105.6953
420,2003-09-07,105.6459
421,2003-09-08,105.5649
422,2003-09-09,105.5515
423,2003-09-10,105.5511
424,2003-09-11,105.4776
425,2003-09-14,105.9488
426,2003-09-15,105.4956
427,2003-09-16,105.3695
428,2003-09-17,105.2582
429,2003-09-18,105.3713
430,2003-09-21,105.4976
431,2003-09-22,105.0192
432,2003-09-23,104.7695
433,2003-09-24,104.9309
434,2003-09-25,105.0748
435,2003-09-26,104.7205
436,2003-09-27,104.7487
437,2003-09-28,104.713
438,2003-09-29,104.9519
439,2003-10-07,104.8935
440,2003-10-08,105.173
441,2003-10-09,104.9226
442,2003-10-12,104.4166
443,2003-10-13,104.3806
444,2003-10-14,104.6684
445,2003-10-15,104.5348
446,2003-10-16,104.3391
447,2003-10-19,104.0594
448,2003-10-20,104.8294
449,2003-10-21,104.8843
450,2003-10-22,104.2833
451,2003-10-23,104.0409
452,2003-10-26,104.4771
453,2003-10-27,104.5133
454,2003-10-28,104.4894
455,2003-10-29,104.7434
456,2003-10-30,104.3326
457,2003-11-02,104.5133
458,2003-11-03,104.5284
459,2003-11-04,104.7188
460,2003-11-05,104.8467
461,2003-11-06,104.5154
462,2003-11-09,104.212
463,2003-11-10,103.7904
464,2003-11-11,104.2313
465,2003-11-12,104.0202
466,2003-11-13,103.9967
467,2003-11-16,104.4736
468,2003-11-17,103.9955
469,2003-11-18,104.121
470,2003-11-19,104.0068
471,2003-11-20,103.9497
472,2003-11-23,104.4354
473,2003-11-24,104.2407
474,2003-11-25,104.4391
475,2003-11-26,104.1657
476,2003-11-27,104.2484
477,2003-11-30,104.0512
478,2003-12-01,104.1158
479,2003-12-02,104.0244
480,2003-12-03,104.3663
481,2003-12-04,103.9928
482,2003-12-07,104.1963
483,2003-12-08,104.3561
484,2003-12-09,104.3798
485,2003-12-10,104.728
486,2003-12-11,104.8382
487,2003-12-14,104.2481
488,2003-12-15,104.6712
489,2003-12-16,104.6798
490,2003-12-17,104.9066
491,2003-12-18,104.923
492,2003-12-21,104.6749
493,2003-12-22,104.7213
494,2003-12-23,105.4513
495,2003-12-24,104.9444
496,2003-12-25,104.9812
497,2003-12-28,104.9982
498,2003-12-29,105.3386
499,2003-12-30,105.3398
500,2004-01-01,105.3215
501,2004-01-04,105.1182
502,2004-01-05,104.8303
503,2004-01-06,104.4832
504,2004-01-07,104.7988
505,2004-01-08,104.5826
506,2004-01-11,104.7304
507,2004-01-12,105.0917
508,2004-01-13,105.0126
509,2004-01-14,104.7684
510,2004-01-15,105.2637
511,2004-01-16,105.178
512,2004-01-17,105.1276
513,2004-01-18,104.9353
514,2004-01-19,105.1357
515,2004-01-20,104.8885
516,2004-01-28,104.8899
517,2004-01-29,104.9063
518,2004-02-01,104.7005
519,2004-02-02,104.7142
520,2004-02-03,104.792
521,2004-02-04,104.9011
522,2004-02-05,105.158
523,2004-02-08,105.0412
524,2004-02-09,105.1879
525,2004-02-10,105.1264
526,2004-02-11,104.9481
527,2004-02-12,104.9681
528,2004-02-15,105.0455
529,2004-02-16,105.3559
530,2004-02-17,104.8763
531,2004-02-18,104.985
532,2004-02-19,105.1294
533,2004-02-22,105.0508
534,2004-02-23,105.1141
535,2004-02-24,104.9994
536,2004-02-25,105.1486
537,2004-02-26,105.522
538,2004-02-29,105.0875
539,2004-03-01,105.0632
540,2004-03-02,104.9783
541,2004-03-03,105.0982
542,2004-03-04,105.0291
543,2004-03-07,105.1176
544,2004-03-08,105.2053
545,2004-03-09,105.21
546,2004-03-10,104.7646
547,2004-03-11,104.9954
548,2004-03-14,105.354
549,2004-03-15,105.5062
550,2004-03-16,105.1974
551,2004-03-17,105.1553
552,2004-03-18,104.9048
553,2004-03-21,104.8576
554,2004-03-22,104.7146
555,2004-03-23,104.5426
556,2004-03-24,104.6917
557,2004-03-25,104.9781
558,2004-03-28,104.7268
559,2004-03-29,104.8098
560,2004-03-30,105.1857
561,2004-03-31,104.8159
562,2004-04-01,104.8895
563,2004-04-04,104.9221
564,2004-04-05,104.855
565,2004-04-06,104.8153
566,2004-04-07,104.6425
567,2004-04-08,104.8314
568,2004-04-11,104.8822
569,2004-04-12,104.7589
570,2004-04-13,104.3903
571,2004-04-14,104.1693
572,2004-04-15,103.4629
573,2004-04-18,103.6034
574,2004-04-19,103.8492
575,2004-04-20,103.7858
576,2004-04-21,103.7274
577,2004-04-22,103.6723
578,2004-04-25,103.7385
579,2004-04-26,103.8984
580,2004-04-27,104.1467
581,2004-04-28,103.356
582,2004-04-29,103.7836
583,2004-05-07,103.7621
584,2004-05-08,103.9287
585,2004-05-09,103.3422
586,2004-05-10,103.3585
587,2004-05-11,103.9337
588,2004-05-12,103.5857
589,2004-05-13,103.8713
590,2004-05-16,104.1039
591,2004-05-17,104.0305
592,2004-05-18,104.2003
593,2004-05-19,103.9042
594,2004-05-20,103.8154
595,2004-05-23,103.6457
596,2004-05-24,104.0765
597,2004-05-25,104.145
598,2004-05-26,104.0058
599,2004-05-27,104.2723
600,2004-05-30,104.1039
601,2004-05-31,104.5959
602,2004-06-01,104.5886
603,2004-06-02,104.735
604,2004-06-03,104.4258
605,2004-06-06,103.9916
606,2004-06-07,104.1311
607,2004-06-08,104.362
608,2004-06-09,103.9181
609,2004-06-10,104.216
610,2004-06-13,103.6268
611,2004-06-14,104.1318
612,2004-06-15,104.0897
613,2004-06-16,104.0496
614,2004-06-17,104.4122
615,2004-06-20,103.5363
616,2004-06-21,103.7337
617,2004-06-22,104.5392
618,2004-06-23,104.1591
619,2004-06-24,104.3902
620,2004-06-27,104.1078
621,2004-06-28,103.7143
622,2004-06-29,104.0023
623,2004-06-30,103.856
624,2004-07-01,103.6114
625,2004-07-04,103.8582
626,2004-07-05,103.6805
627,2004-07-06,104.0177
628,2004-07-07,103.9514
629,2004-07-08,103.8203
630,2004-07-11,103.7612
631,2004-07-12,103.5253
632,2004-07-13,103.8943
633,2004-07-14,103.5426
634,2004-07-15,104.0785
635,2004-07-18,104.0753
636,2004-07-19,103.6953
637,2004-07-20,104.0213
638,2004-07-21,104.1612
639,2004-07-22,103.8343
640,2004-07-25,104.1351
641,2004-07-26,103.8124
642,2004-07-27,103.9906
643,2004-07-28,104.1023
644,2004-07-29,104.6238
645,2004-08-01,104.4012
646,2004-08-02,104.2197
647,2004-08-03,104.2547
648,2004-08-04,104.1171
649,2004-08-05,104.332
650,2004-08-08,104.25
651,2004-08-09,104.2966
652,2004-08-10,104.1965
653,2004-08-11,103.8178
654,2004-08-12,104.0266
655,2004-08-15,104.1334
656,2004-08-16,103.8475
657,2004-08-17,104.1528
658,2004-08-18,103.885
659,2004-08-19,104.2701
660,2004-08-22,104.1218
661,2004-08-23,104.2755
662,2004-08-24,103.9307
663,2004-08-25,104.3744
664,2004-08-26,104.5517
665,2004-08-29,104.0139
666,2004-08-30,104.7494
667,2004-08-31,104.3212
668,2004-09-01,104.2992
669,2004-09-02,104.1637
670,2004-09-05,104.2055
671,2004-09-06,104.1936
672,2004-09-07,103.7132
673,2004-09-08,104.0018
674,2004-09-09,104.6176
675,2004-09-12,104.1596
676,2004-09-13,103.849
677,2004-09-14,103.8078
678,2004-09-15,103.9466
679,2004-09-16,103.9862
680,2004-09-19,103.7321
681,2004-09-20,104.062
682,2004-09-21,104.2635
683,2004-09-22,104.3657
684,2004-09-23,104.2518
685,2004-09-26,104.1674
686,2004-09-27,104.2411
687,2004-09-28,104.4406
688,2004-09-29,104.6277
689,2004-10-07,104.6166
690,2004-10-08,104.3232
691,2004-10-09,104.4434
692,2004-10-10,104.5227
693,2004-10-11,104.5605
694,2004-10-12,104.7404
695,2004-10-13,104.5344
696,2004-10-14,104.7232
697,2004-10-17,104.9747
698,2004-10-18,104.8671
699,2004-10-19,104.6354
700,2004-10-20,104.9581
701,2004-10-21,104.7781
702,2004-10-24,104.7951
703,2004-10-25,104.9394
704,2004-10-26,104.7049
705,2004-10-27,104.8543
706,2004-10-28,104.8669
707,2004-10-31,104.5412
708,2004-11-01,104.5117
709,2004-11-02,104.4165
710,2004-11-03,104.4588
711,2004-11-04,104.4195
712,2004-11-07,104.3916
713,2004-11-08,104.608
714,2004-11-09,104.8429
715,2004-11-10,104.4029
716,2004-11-11,104.5619
717,2004-11-14,104.5103
718,2004-11-15,104.6388
719,2004-11-16,104.5039
720,2004-11-17,104.4967
721,2004-11-18,104.6711
722,2004-11-21,104.4548
723,2004-11-22,104.5419
724,2004-11-23,104.7224
725,2004-11-24,104.7136
726,2004-11-25,104.8446
727,2004-11-28,104.7339
728,2004-11-29,104.846
729,2004-11-30,104.8794
730,2004-12-01,104.8519
731,2004-12-02,104.9269
732,2004-12-05,105.1905
733,2004-12-06,105.1242
734,2004-12-07,105.0412
735,2004-12-08,105.0097
736,2004-12-09,105.4082
737,2004-12-12,105.0455
738,2004-12-13,105.1646
739,2004-12-14,105.1592
740,2004-12-15,105.2658
741,2004-12-16,105.2437
742,2004-12-19,105.5764
743,2004-12-20,105.4516
744,2004-12-21,105.5218
745,2004-12-22,105.4357
746,2004-12-23,105.6823
747,2004-12-26,105.1924
748,2004-12-27,105.3543
749,2004-12-28,105.7309
750,2004-12-29,105.7368
751,2004-12-30,105.7989
752,2005-01-03,105.8153
753,2005-01-04,105.9273
754,2005-01-05,105.5623
755,2005-01-06,105.7206
756,2005-01-09,105.6599
757,2005-01-10,105.7978
758,2005-01-11,105.773
759,2005-01-12,105.6349
760,2005-01-13,105.8919
761,2005-01-16,105.9964
762,2005-01-17,105.8957
763,2005-01-18,105.9275
764,2005-01-19,105.953
765,2005-01-20,106.021
766,2005-01-23,106.1954
767,2005-01-24,106.1164
768,2005-01-25,106.0935
769,2005-01-26,106.0864
770,2005-01-27,106.2783
771,2005-01-30,106.3875
772,2005-01-31,106.4081
773,2005-02-01,106.3485
774,2005-02-02,106.4332
775,2005-02-03,106.6207
776,2005-02-04,106.5975
777,2005-02-05,106.4725
778,2005-02-06,106.851
779,2005-02-07,106.8567
780,2005-02-15,107.0118
781,2005-02-16,106.8918
782,2005-02-17,106.992
783,2005-02-20,106.9118
784,2005-02-21,106.8051
785,2005-02-22,107.1854
786,2005-02-23,106.9648
787,2005-02-24,107.2696
788,2005-02-27,107.3028
789,2005-02-28,107.1072
790,2005-03-01,107.1025
791,2005-03-02,107.0541
792,2005-03-03,107.2101
793,2005-03-06,107.2471
794,2005-03-07,107.2165
795,2005-03-08,107.293
796,2005-03-09,107.4114
797,2005-03-10,107.4548
798,2005-03-13,107.5271
799,2005-03-14,107.485
800,2005-03-15,107.649
801,2005-03-16,107.9312
802,2005-03-17,108.0772
803,2005-03-20,108.089
804,2005-03-21,108.0136
805,2005-03-22,108.0707
806,2005-03-23,108.14
807,2005-03-24,108.0822
808,2005-03-27,108.1018
809,2005-03-28,108.1937
810,2005-03-29,108.2274
811,2005-03-30,108.1695
812,2005-03-31,108.1766
813,2005-04-03,108.2788
814,2005-04-04,108.3938
815,2005-04-05,108.358
816,2005-04-06,108.575
817,2005-04-07,108.6774
818,2005-04-10,108.7878
819,2005-04-11,108.9368
820,2005-04-12,108.8458
821,2005-04-13,109.0948
822,2005-04-14,109.0605
823,2005-04-17,109.1314
824,2005-04-18,109.1395
825,2005-04-19,108.8029
826,2005-04-20,109.0822
827,2005-04-21,109.0451
828,2005-04-24,109.2448
829,2005-04-25,109.238
830,2005-04-26,109.2292
831,2005-04-27,109.0797
832,2005-04-28,109.1548
833,2005-04-29,109.3091
834,2005-05-07,109.3632
835,2005-05-08,109.3513
836,2005-05-09,109.3907
837,2005-05-10,109.3009
838,2005-05-11,109.3826
839,2005-05-12,109.5244
840,2005-05-15,109.2911
841,2005-05-16,109.1305
842,2005-05-17,109.4284
843,2005-05-18,109.6501
844,2005-05-19,109.7762
845,2005-05-22,109.9789
846,2005-05-23,109.9284
847,2005-05-24,109.9137
848,2005-05-25,109.9708
849,2005-05-26,109.9417
850,2005-05-29,109.9239
851,2005-05-30,109.8963
852,2005-05-31,109.9527
853,2005-06-01,110.0295
854,2005-06-02,110.0374
855,2005-06-05,110.06
856,2005-06-06,110.0564
857,2005-06-07,110.1667
858,2005-06-08,110.278
859,2005-06-09,110.3567
860,2005-06-12,110.536
861,2005-06-13,110.3813
862,2005-06-14,110.7149
863,2005-06-15,110.8064
864,2005-06-16,110.9813
865,2005-06-19,110.9649
866,2005-06-20,111.0539
867,2005-06-21,111.0503
868,2005-06-22,111.0526
869,2005-06-23,111.0097
870,2005-06-26,110.9269
871,2005-06-27,110.8314
872,2005-06-28,110.8398
873,2005-06-29,110.9913
874,2005-06-30,111.08
875,2005-07-03,111.1138
876,2005-07-04,111.0799
877,2005-07-05,111.1683
878,2005-07-06,111.2588
879,2005-07-07,111.3804
880,2005-07-10,111.4906
881,2005-07-11,111.5375
882,2005-07-12,111.6745
883,2005-07-13,111.7047
884,2005-07-14,111.6182
885,2005-07-17,111.7691
886,2005-07-18,111.6143
887,2005-07-19,111.6135
888,2005-07-20,111.7641
889,2005-07-21,111.8104
890,2005-07-24,111.8077
891,2005-07-25,111.8484
892,2005-07-26,111.7571
893,2005-07-27,111.9398
894,2005-07-28,111.9497
895,2005-07-31,112.082
896,2005-08-01,112.0404
897,2005-08-02,112.0391
898,2005-08-03,112.0218
899,2005-08-04,111.9926
900,2005-08-07,112.0649
901,2005-08-08,112.02
902,2005-08-09,111.9396
903,2005-08-10,112.0677
904,2005-08-11,112.1279
905,2005-08-14,112.0876
906,2005-08-15,112.1408
907,2005-08-16,112.1286
908,2005-08-17,112.1441
909,2005-08-18,112.1472
910,2005-08-21,112.1739
911,2005-08-22,112.3418
912,2005-08-23,112.2715
913,2005-08-24,112.2177
914,2005-08-25,112.1695
915,2005-08-28,112.2285
916,2005-08-29,112.2536
917,2005-08-30,112.1777
918,2005-08-31,112.2047
919,2005-09-01,112.2027
920,2005-09-04,112.18
921,2005-09-05,112.2616
922,2005-09-06,112.2694
923,2005-09-07,112.3582
924,2005-09-08,112.3313
925,2005-09-11,112.3815
926,2005-09-12,112.3962
927,2005-09-13,112.4527
928,2005-09-14,112.471
929,2005-09-15,112.5549
930,2005-09-18,112.6615
931,2005-09-19,112.5754
932,2005-09-20,112.595
933,2005-09-21,112.7602
934,2005-09-22,112.7993
935,2005-09-25,112.8255
936,2005-09-26,112.6601
937,2005-09-27,112.8478
938,2005-09-28,112.8694
939,2005-09-29,112.8663
940,2005-10-07,113.0197
941,2005-10-08,113.0158
942,2005-10-09,112.999
943,2005-10-10,113.1361
944,2005-10-11,113.1481
945,2005-10-12,113.1961
946,2005-10-13,113.1398
947,2005-10-16,113.294
948,2005-10-17,113.2015
949,2005-10-18,113.3821
950,2005-10-19,113.4726
951,2005-10-20,113.5053
952,2005-10-23,113.6444
953,2005-10-24,113.4636
954,2005-10-25,113.6233
955,2005-10-26,113.5887
956,2005-10-27,113.4604
957,2005-10-30,113.3405
958,2005-10-31,113.2572
959,2005-11-01,113.3919
960,2005-11-02,113.4103
961,2005-11-03,113.3489
962,2005-11-06,113.4665
963,2005-11-07,113.2178
964,2005-11-08,113.0683
965,2005-11-09,113.0003
966,2005-11-10,112.8471
967,2005-11-13,113.0156
968,2005-11-14,113.001
969,2005-11-15,112.8678
970,2005-11-16,112.8407
971,2005-11-17,112.7503
972,2005-11-20,112.7579
973,2005-11-21,112.865
974,2005-11-22,112.7384
975,2005-11-23,112.8679
976,2005-11-24,112.8454
977,2005-11-27,112.64
978,2005-11-28,112.582
979,2005-11-29,112.7635
980,2005-11-30,112.7142
981,2005-12-01,112.8738
982,2005-12-04,112.9801
983,2005-12-05,113.126
984,2005-12-06,112.9467
985,2005-12-07,113.0724
986,2005-12-08,112.9789
987,2005-12-11,113.1598
988,2005-12-12,113.2242
989,2005-12-13,113.2279
990,2005-12-14,113.2776
991,2005-12-15,113.3013
992,2005-12-18,113.2667
993,2005-12-19,113.2992
994,2005-12-20,113.3119
995,2005-12-21,113.3346
996,2005-12-22,113.2914
997,2005-12-25,113.4472
998,2005-12-26,113.3846
999,2005-12-27,113.3693
1000,2005-12-28,113.3627
1001,2005-12-29,113.4183
1002,2005-12-30,113.399
1003,2006-01-03,113.2125
1004,2006-01-04,113.3975
1005,2006-01-05,113.5282
